d1;d2;d3;x_we;y_we;X_wy;Y_wy
1,580660158;3,09806791;4,26688355;1;-1,2;1,113766581;-1,120132477
1,466366022;3,136954547;4,106501173;1;-1;1,057752363;-0,988395172
1,282238809;3,047550801;3,924718372;1;-0,8;1,035370847;-0,772457763
1,176848315;3,061577118;3,631779535;1;-0,6;1,020189014;-0,527628306
0,961270308;2,887657492;3,529257865;1;-0,4;0,99848344;-0,254906039
1,04282593;2,873375829;3,313075243;1;-0,2;1,075435175;-0,087738682
0,947118434;3,039705237;3,105099935;1;0;0,952357339;0,030015969
0,852020379;3,039067001;2,989848367;1;0,2;0,894484353;0,100587769
1,023493505;2,94086518;2,691734198;1;0,4;1,018029123;0,33845103
1,024256329;2,953316096;2,580306017;1;0,6;1,003277398;0,414526135
1,167761841;3,166033885;2,310674001;1;0,8;0,898684756;0,82005208
1,404213924;3,11233931;2,178188172;1;1;1,02550803;1,034418664
1,514942433;3,124799364;1,930037006;1;1,2;1,068491863;1,303903154
1,668893272;3,235696285;1,79120956;1;1,4;1,056885249;1,490636474
1,784748514;3,340906318;1,585554214;1;1,6;1,018795902;1,707458098
1,948973881;3,447793577;1,42992077;1;1,8;0,975642576;1,864014694
2,194701969;3,62773465;1,376189643;1;2;0,978100696;2,022470475
2,416620658;3,681157751;1,240208637;1;2,2;1,001918066;2,214651647
2,525340479;3,846272589;1,065377627;1;2,4;0,892535799;2,354632904
2,785231682;3,895746915;1,099758374;1;2,6;0,991456798;2,500516894
2,929350458;4,035327927;1,011228002;1;2,8;0,987305005;2,710961321
3,169901113;4,203845156;0,898553342;1;3;0,941468264;2,949768477
3,351465702;4,397925731;0,952599189;1;3,2;0,95078147;3,194022383
3,388674857;4,281104718;6,252445292;1,2;-3,2;1,204804702;-3,148414386
3,218597776;4,063682646;6,056412751;1,2;-3;1,282154373;-2,932886311
2,993046447;3,958053185;5,912682414;1,2;-2,8;1,106302819;-2,794346403
2,725650785;3,882043701;5,739357086;1,2;-2,6;0,728396865;-1,392151823
2,646939938;3,678263687;5,419564587;1,2;-2,4;1,248086015;-2,298371117
2,359927737;3,454568603;5,279446356;1,2;-2,2;1,095844693;-2,123288075
2,283605385;3,502307062;5,089490122;1,2;-2;1,137835865;-1,969123787
2,177918036;3,377219192;4,860961333;1,2;-1,8;1,231230657;-1,740234049
1,998837449;3,153978482;4,66057035;1,2;-1,6;1,283733314;-1,502069092
1,704822566;3,11995029;4,622868993;1,2;-1,4;1,010861842;-1,430913815
1,70891473;2,972780382;4,252812321;1,2;-1,2;1,284317924;-1,084544979
1,566732519;2,959704199;4,172082479;1,2;-1;1,212056808;-0,99240995
1,519336366;2,94977612;3,937849022;1,2;-0,8;1,23362672;-0,798731129
1,260687174;2,878064583;3,742243068;1,2;-0,6;1,154558017;-0,535985329
1,133835044;2,750281134;3,541517798;1,2;-0,4;1,168072697;-0,22784426
1,187313246;2,776666692;3,418211213;1,2;-0,2;1,198685362;-0,133996228
1,187622703;2,72891347;3,267877232;1,2;0;1,223605789;-0,018517538
1,235958467;2,683587344;2,968170041;1,2;0,2;1,267727136;0,212596889
1,267882023;2,773260555;2,859917893;1,2;0,4;1,233954143;0,368049311
1,327330287;2,801690967;2,64582223;1,2;0,6;1,230901475;0,596456667
1,484004804;2,939100811;2,393228685;1,2;0,8;1,193462017;0,909852421
1,530430922;3,007632119;2,33294427;1,2;1;1,162908411;0,98386522
1,707141088;2,99935674;2,140834909;1,2;1,2;1,242193485;1,230127555
1,765894837;3,113451809;1,868328753;1,2;1,4;1,234348664;1,542685384
1,93533077;3,168650804;1,851541118;1,2;1,6;1,236337106;1,594650434
2,157383162;3,229669831;1,637947536;1,2;1,8;1,25618863;1,85232061
2,22264614;3,383547524;1,526435851;1,2;2;1,174451425;1,960530958
2,491951373;3,470048546;1,433656971;1,2;2,2;1,208421963;2,152994818
2,640243767;3,67363362;1,295993149;1,2;2,4;1,122273505;2,31981767
2,822937434;3,829514362;1,19416798;1,2;2,6;1,116605089;2,540902702
3,027020867;3,961712671;1,220451409;1,2;2,8;1,196320146;2,790971545
3,215493542;4,087603672;1,141304443;1,2;3;1,161189208;2,968881733
3,384285422;4,267382064;1,146673981;1,2;3,2;1,140430168;3,177809982
3,409825811;4,067689015;6,243300204;1,4;-3,2;1,417049842;-3,089368113
3,268988273;3,945002043;6,018873777;1,4;-3;1,482570468;-2,864007701
3,112223154;3,721976438;5,92549171;1,4;-2,8;1,479429044;-2,73795536
2,905969902;3,620307863;5,710036698;1,4;-2,6;1,421886556;-2,532018875
2,709694479;3,537185031;5,498936889;1,4;-2,4;1,367226035;-2,33203173
2,572868913;3,396736933;5,349363064;1,4;-2,2;1,386057579;-2,167086088
2,392006962;3,275788451;5,178647699;1,4;-2;1,352258555;-1,98708573
2,17468935;3,141046784;4,908534506;1,4;-1,8;1,348959026;-1,713381805
1,986834684;2,884079018;4,707976527;1,4;-1,6;1,408526364;-1,449733692
1,951889582;2,922871377;4,550082498;1,4;-1,4;1,415875736;-1,3324099
1,803456274;2,866806677;4,340060876;1,4;-1,2;1,390639201;-1,126746472
1,65776807;2,789673305;4,116070319;1,4;-1;1,379843986;-0,894878966
1,551179584;2,779984248;3,984338173;1,4;-0,8;1,340204116;-0,764214619
1,470401298;2,543958622;3,788831241;1,4;-0,6;1,44449243;-0,391405256
1,388175949;2,571940955;3,691231513;1,4;-0,4;1,39114815;-0,280351848
1,328571326;2,595611765;3,446022921;1,4;-0,2;1,359437634;-0,110104493
1,406830136;2,6102621;3,256974231;1,4;0;1,397164001;0,097690966
1,300948165;2,622064927;3,114524431;1,4;0,2;1,334439789;0,125572963
1,463981681;2,64751119;2,912853189;1,4;0,4;1,392111132;0,445696232
1,460164827;2,583891956;2,652084158;1,4;0,6;1,428278619;0,60857441
1,57947447;2,638111551;2,541773783;1,4;0,8;1,444758993;0,824173157
1,741205016;2,780047877;2,396255443;1,4;1;1,414530814;1,050301335
1,788904457;2,917823906;2,188661043;1,4;1,2;1,341417223;1,245915246
1,917386335;2,908699347;2,018585925;1,4;1,4;1,437902024;1,504098833
2,081308318;2,941649303;1,875151042;1,4;1,6;1,434489172;1,650430303
2,283682237;3,119692011;1,776971226;1,4;1,8;1,411783533;1,843403298
2,405658023;3,232049171;1,624475622;1,4;2;1,351643351;1,988358923
2,521148827;3,395529401;1,49905687;1,4;2,2;1,278878169;2,131142251
2,73614665;3,495448195;1,485474661;1,4;2,4;1,317186307;2,277093095
2,941474077;3,622420269;1,413374367;1,4;2,6;1,356966655;2,51860196
3,06446537;3,777244101;1,380341748;1,4;2,8;1,363871209;2,721447653
3,187827251;3,878989667;1,428376895;1,4;3;1,41175372;2,874572501
3,448280842;4,030794275;1,376481941;1,4;3,2;1,399022959;3,117042188
3,521008744;3,971360647;6,400552799;1,6;-3,2;1,512508999;-3,199286829
3,322968166;3,744725719;6,167644415;1,6;-3;1,577501957;-2,944189913
3,15863149;3,585673384;5,970715696;1,6;-2,8;1,605963648;-2,736302217
3,075296535;3,502593271;5,813503546;1,6;-2,6;1,662988688;-2,577530082
2,84179574;3,330875119;5,543285343;1,6;-2,4;1,641127304;-2,305414811
2,590779186;3,239202317;5,354267005;1,6;-2,2;1,504396937;-2,125229771
2,469410673;3,038993541;5,131771822;1,6;-2;1,608186231;-1,87356953
2,360830224;2,949541151;5,031910375;1,6;-1,8;1,593350402;-1,759377541
2,25349295;2,850008283;4,846999758;1,6;-1,6;1,619013725;-1,568135724
2,135269228;2,848246204;4,636316698;1,6;-1,4;1,580809799;-1,389508924
1,918482074;2,580318878;4,488575534;1,6;-1,2;1,593817869;-1,138855257
1,765075407;2,53632306;4,157601577;1,6;-1;1,576972972;-0,824330679
1,740362043;2,435829347;4,139279677;1,6;-0,8;1,615622197;-0,739860227
1,607447516;2,432847767;3,818046178;1,6;-0,6;1,574167124;-0,412929752
1,58173181;2,401854006;3,783903287;1,6;-0,4;1,577552029;-0,294190554
1,569195549;2,304038829;3,513130315;1,6;-0,2;1,626699256;-0,074284957
1,53439221;2,417026558;3,32717944;1,6;0;1,557009403;0,040592152
1,534865999;2,34946777;3,202611638;1,6;0,2;1,589978356;0,149319725
1,483602037;2,411282571;2,919610533;1,6;0,4;1,534520162;0,349370591
1,709520777;2,445380691;2,868368907;1,6;0,6;1,618219103;0,605454453
1,742543294;2,505080277;2,710531981;1,6;0,8;1,59780815;0,775193808
1,784856087;2,482299583;2,415411361;1,6;1;1,679171184;1,103492421
1,954462247;2,638341817;2,370237875;1,6;1,2;1,651542768;1,258567139
2,147918445;2,771513568;2,140375545;1,6;1,4;1,630482605;1,537398869
2,256259598;2,829608209;2,103034736;1,6;1,6;1,64001465;1,628764117
2,301996379;2,986152606;1,987814929;1,6;1,8;1,556956653;1,743141782
2,519552408;3,044332494;1,766751913;1,6;2;1,528622529;1,951122854
2,551634911;3,136414512;1,708867886;1,6;2,2;1,482285898;2,013637952
2,840000239;3,366442724;1,601305592;1,6;2,4;1,457503306;2,267421793
2,986894609;3,480082648;1,613363779;1,6;2,6;1,553732975;2,501778791
3,168001365;3,610077108;1,577385085;1,6;2,8;1,573125275;2,704980221
3,438786278;3,783373399;1,540459156;1,6;3;1,587501635;2,980317539
3,434327346;3,940403458;1,608298356;1,6;3,2;1,581542279;3,07842528
3,739320479;3,905765535;6,437293112;1,8;-3,2;1,906468249;-3,174999513
3,451168671;3,652249791;6,214787093;1,8;-3;1,813491133;-2,940772826
3,24812474;3,413134472;5,970211957;1,8;-2,8;1,855706464;-2,670720994
3,159262011;3,334567042;5,907096995;1,8;-2,6;1,825657419;-2,599942115
3,003889944;3,154813805;5,650557866;1,8;-2,4;1,88959688;-2,329382869
2,753630002;3,033641056;5,391105736;1,8;-2,2;1,798868874;-2,083276597
2,694122519;2,929961155;5,344612373;1,8;-2;1,815810484;-2,01084763
2,510671584;2,791811882;5,092477856;1,8;-1,8;1,806681389;-1,753689594
2,3086731;2,640577933;4,907914436;1,8;-1,6;1,763486433;-1,54051552
2,18369882;2,599070405;4,753575467;1,8;-1,4;1,724392387;-1,390532726
2,077664288;2,45193728;4,506037021;1,8;-1,2;1,776193198;-1,114937754
2,000078733;2,410631754;4,396053989;1,8;-1;1,760951477;-0,994975835
1,974600836;2,281747489;4,164496946;1,8;-0,8;1,835728372;-0,733935511
1,857727486;2,213141818;3,960064238;1,8;-0,6;1,814041787;-0,473048924
1,86591761;2,25712081;3,836862954;1,8;-0,4;1,80171098;-0,42350619
1,766621384;2,209271694;3,599821339;1,8;-0,2;1,777489236;-0,086942066
1,75704451;2,196843303;3,442652817;1,8;0;1,779450561;0,035831005
1,702757211;2,175617462;3,27361811;1,8;0,2;1,764002995;0,164309524
1,806479929;2,166811533;3,111507811;1,8;0,4;1,824583435;0,32235249
1,81674437;2,189566467;2,981286337;1,8;0,6;1,825249633;0,471459987
1,872647865;2,278780976;2,731931037;1,8;0,8;1,848819506;0,875504873
1,989922621;2,301179362;2,654421329;1,8;1;1,901356507;1,050954305
2,119097645;2,451378128;2,491381185;1,8;1,2;1,854358513;1,267757467
2,180577008;2,482884228;2,320958795;1,8;1,4;1,810798447;1,380089774
2,349043962;2,60351411;2,17475725;1,8;1,6;1,784307355;1,574297229
2,422235155;2,794163201;2,080206434;1,8;1,8;1,71069228;1,714322244
2,651851853;2,886630156;2,061879932;1,8;2;1,762250564;1,875284577
2,826941809;2,994782629;1,911984131;1,8;2,2;1,727848459;2,055683365
2,986839661;3,135839268;1,902874513;1,8;2,4;1,790135058;2,271300468
3,099444956;3,271088894;1,763750019;1,8;2,6;1,71298802;2,413432168
3,41995795;3,51182241;1,689100083;1,8;2,8;1,750283195;2,801917571
3,368588006;3,617988896;1,716245641;1,8;3;1,733214087;2,851677871
3,685747202;3,873502305;1,776587062;1,8;3,2;1,783978195;3,20266401
3,781541468;3,733731788;6,517450589;2;-3,2;2,039554234;-3,18762246
3,517736912;3,49482452;6,235876321;2;-3;2,007697721;-2,89716518
3,377710565;3,450424974;6,054815258;2;-2,8;1,955375666;-2,740233378
3,331090092;3,225832751;5,90519013;2;-2,6;2,117169173;-2,535865835
3,064623566;3,028845568;5,755998884;2;-2,4;1,98661665;-2,371332006
2,997836712;2,93237721;5,512318045;2;-2,2;2,07149016;-2,131386845
2,781060327;2,715661549;5,294246086;2;-2;2,045327368;-1,883686658
2,625926477;2,675773657;5,164668177;2;-1,8;1,957353251;-1,767355532
2,448159122;2,510303603;4,906262708;2;-1,6;1,955125973;-1,489088161
2,464534404;2,397757647;4,777287397;2;-1,4;2,049254519;-1,336058946
2,250088411;2,342481422;4,431591358;2;-1,2;1,960870415;-1,022437576
2,25505109;2,139508181;4,435056502;2;-1;2,062365591;-0,920961522
2,164649429;2,06591066;4,2325512;2;-0,8;2,051683654;-0,697642116
2,076998394;1,990167661;4,024131288;2;-0,6;2,042515398;-0,434411498
1,934179587;1,912005914;3,92899388;2;-0,4;2,002140987;-0,253878473
1,937368113;2,009139047;3,732568896;2;-0,2;1,962583569;-0,116770713
1,96056078;1,927534669;3,535734123;2;0;2,018066702;0,065437943
1,993489296;1,962430323;3,436125858;2;0,2;2,017513956;0,146432926
2,003967028;2,03907229;3,248826022;2;0,4;1,984867385;0,3841881
2,003351617;2,024006611;3,036324581;2;0,6;2,023821857;0,584712018
2,126980613;2,201791197;2,958966798;2;0,8;1,955350355;0,794072972
2,163124229;2,187379293;2,779965974;2;1;2,049179021;1,055994028
2,254984959;2,342251955;2,601652045;2;1,2;1,983809053;1,257707268
2,436457174;2,383597177;2,466371077;2;1,4;2,001534095;1,431421572
2,586109378;2,496281013;2,396157887;2;1,6;2,000421;1,585336637
2,651900286;2,709324454;2,247697045;2;1,8;1,898232273;1,751568561
2,703993503;2,729841092;2,168049947;2;2;1,880600227;1,815468057
2,871406246;2,930685152;2,138620819;2;2,2;1,942910788;2,0946462
3,149537273;3,130486066;2,06760089;2;2,4;1,993379918;2,416147858
3,243551321;3,199034584;2,015702501;2;2,6;1,981513104;2,515718642
3,397159194;3,414212554;1,937510469;2;2,8;1,942360073;2,752571911
3,48804412;3,628957557;1,942837491;2;3;1,919213583;2,943209671
3,762486303;3,682149694;1,950170069;2;3,2;1,987048603;3,140835079
3,8126606;3,644326545;6,609652588;2,2;-3,2;2,077218761;-3,236669647
3,66680054;3,43554765;6,321924229;2,2;-3;2,20781225;-2,925438427
3,488641237;3,244896254;6,124897039;2,2;-2,8;2,200090486;-2,712475158
3,309592656;3,154707208;5,987091617;2,2;-2,6;2,096332251;-2,587377574
3,173052847;2,982506023;5,77008905;2,2;-2,4;2,139375758;-2,352369571
3,111812348;2,778658579;5,58360165;2,2;-2,2;2,256556511;-2,121187592
2,990996593;2,650591665;5,428585328;2,2;-2;2,248510674;-1,95325958
2,725410436;2,467003572;5,165187828;2,2;-1,8;2,160714837;-1,679305562
2,652274383;2,381291317;5,085806678;2,2;-1,6;2,1574535;-1,58010485
2,582110428;2,250088939;4,812218238;2,2;-1,4;2,207831984;-1,299371934
2,48208525;2,122846478;4,612293781;2,2;-1,2;2,212498548;-1,07542099
2,35685449;1,997410117;4,497991461;2,2;-1;2,19216562;-0,904524002
2,318073639;1,931805769;4,317351402;2,2;-0,8;2,205273515;-0,71259254
2,242026257;1,828805132;4,149672569;2,2;-0,6;2,209107639;-0,467313594
2,172513529;1,732025204;3,962967142;2,2;-0,4;2,219080057;-0,189811848
2,198159134;1,746352676;3,860086378;2,2;-0,2;2,226179462;-0,102910074
2,20830501;1,712220626;3,734630704;2,2;0;2,249938312;0,012378519
2,090159589;1,796392614;3,518296612;2,2;0,2;2,15316084;0,146559737
2,226380613;1,719046999;3,37373056;2,2;0,4;2,280673884;0,352841256
2,219821053;1,8401441;3,192923707;2,2;0,6;2,233958856;0,612617581
2,280919799;1,916865548;3,087106432;2,2;0,8;2,248408433;0,827961832
2,355449031;1,994234741;2,851470951;2,2;1;2,216208813;1,051593866
2,510107377;2,102313215;2,825625197;2,2;1,2;2,240823246;1,213763904
2,482367596;2,303785523;2,752028825;2,2;1,4;2,066769261;1,214361546
2,716721056;2,316150598;2,638639168;2,2;1,6;2,199911645;1,497300983
2,872548301;2,570109404;2,475130156;2,2;1,8;2,187859486;1,830905171
2,941199856;2,603129824;2,257581128;2,2;2;2,053134056;1,870661498
2,960773045;2,806166668;2,243962103;2,2;2,2;2,0536262;2,049943408
3,222465918;2,944675423;2,278650641;2,2;2,4;2,191193883;2,33814016
3,378674876;3,187119597;2,057432074;2,2;2,6;2,060271298;2,589889495
3,509104609;3,258156274;2,187364222;2,2;2,8;2,183847023;2,723838116
3,568639505;3,309904765;2,147029608;2,2;3;2,164889474;2,792490056
3,899970859;3,576528047;2,096894115;2,2;3,2;2,157999087;3,159359147
3,865442864;3,50861478;6,598531711;2,4;-3,2;2,274137665;-3,162564528
3,774946059;3,304136156;6,366005053;2,4;-3;2,421162317;-2,891108832
3,637552118;3,235196301;6,219835066;2,4;-2,8;2,353837979;-2,763717161
3,525093157;2,993429978;6,003118612;2,4;-2,6;2,452123711;-2,499805948
3,456132393;2,867783554;5,771626388;2,4;-2,4;2,508563076;-2,261013952
3,281373736;2,682351308;5,716609639;2,4;-2,2;2,451099585;-2,171125579
2,94727009;2,522599922;5,513514995;2,4;-2;2,249825272;-1,977454329
2,921133981;2,382125655;5,32465062;2,4;-1,8;2,349076529;-1,761849357
2,752667455;2,18322957;5,24854104;2,4;-1,6;2,309466006;-1,621311484
2,836642284;2,075087876;4,968810658;2,4;-1,4;2,472982888;-1,338120034
2,67193868;2,000382691;4,795161331;2,4;-1,2;2,394057516;-1,166175079
2,5236637;1,86502883;4,518082102;2,4;-1;2,362214189;-0,864204799
2,493837019;1,745527004;4,493707981;2,4;-0,8;2,39498265;-0,764901807
2,449074997;1,645213424;4,202553189;2,4;-0,6;2,411508977;-0,437147957
2,41999484;1,652183751;4,13212451;2,4;-0,4;2,390798351;-0,371688801
2,3895127;1,490721399;3,918903923;2,4;-0,2;2,453216793;-0,039484114
2,352775712;1,520795472;3,728453605;2,4;0;2,425608947;0,112341271
2,325095734;1,565664138;3,603217554;2,4;0,2;2,395626566;0,208940182
2,415229304;1,618027534;3,414939012;2,4;0,4;2,440363187;0,508179275
2,489195662;1,636034707;3,33503198;2,4;0,6;2,506034944;0,719589454
2,532554821;1,757895731;3,147206898;2,4;0,8;2,447329672;0,918073374
2,536672626;1,762101551;3,031124973;2,4;1;2,419558147;0,972060123
2,661610017;1,887773672;2,883561597;2,4;1,2;2,394219452;1,181564786
2,732145833;2,149931897;2,880107787;2,4;1,4;2,393572706;1,414353675
2,906658371;2,226551294;2,744576789;2,4;1,6;2,345373105;1,5272558
3,035796248;2,280151651;2,581919113;2,4;1,8;2,324642034;1,683760288
3,072857006;2,543200302;2,609543931;2,4;2;2,3855826;1,956681402
3,258596604;2,740336656;2,466124722;2,4;2,2;2,353500815;2,212687949
3,348531311;2,792190789;2,362671928;2,4;2,4;2,306563737;2,292663003
3,435633254;3,003820922;2,413679686;2,4;2,6;2,357874619;2,508319153
3,620097281;3,061683158;2,422535956;2,4;2,8;2,420339535;2,653382981
3,699083099;3,334012187;2,377147797;2,4;3;2,356038989;2,876848968
3,977512157;3,548292629;2,369281851;2,4;3,2;2,376366085;3,173036453
4,099943108;3,472769538;6,78529203;2,6;-3,2;2,543936587;-3,256526702
3,863001627;3,214095359;6,483090812;2,6;-3;2,54511474;-2,938400712
3,72305087;3,096686702;6,384958812;2,6;-2,8;2,477791817;-2,836779602
3,662099914;2,891658433;6,122047839;2,6;-2,6;2,636186395;-2,531794311
3,487400206;2,695192858;5,922066436;2,6;-2,4;2,611287755;-2,313813401
3,381653116;2,66084466;5,759997639;2,6;-2,2;2,556247661;-2,181268251
3,236523832;2,337304811;5,654943029;2,6;-2;2,60823432;-1,977295043
3,084064218;2,264165795;5,33355885;2,6;-1,8;2,553605948;-1,699617031
3,026142398;2,065973457;5,232095061;2,6;-1,6;2,610846019;-1,53264398
2,972202734;1,905512887;5,034730494;2,6;-1,4;2,652336226;-1,300756402
2,865067523;1,753634889;4,943014723;2,6;-1,2;2,640276626;-1,155692314
2,731077731;1,617580177;4,689752232;2,6;-1;2,605329753;-0,872612234
2,598593617;1,582081344;4,557350547;2,6;-0,8;2,531317623;-0,721779573
2,653190937;1,417221874;4,499364182;2,6;-0,6;2,633152978;-0,549909579
2,628748512;1,41875768;4,140663126;2,6;-0,4;2,610602938;-0,241301934
2,562034533;1,398481988;4,126416027;2,6;-0,2;2,584255373;-0,145452466
2,676079705;1,347954759;4,017475056;2,6;0;2,665430195;-0,073736263
2,631784363;1,31639772;3,707731724;2,6;0,2;2,701502366;0,32326866
2,60747434;1,331971757;3,579244882;2,6;0,4;2,707335109;0,437211605
2,515610546;1,557429603;3,574237388;2,6;0,6;2,492702246;0,418188821
2,65177821;1,561101618;3,355384598;2,6;0,8;2,611232933;0,794646561
2,712103293;1,650346902;3,249668628;2,6;1;2,588618324;0,938422081
2,767376514;1,820033657;3,084852523;2,6;1,2;2,519154437;1,131613435
2,940034244;1,895591407;2,982487706;2,6;1,4;2,543378807;1,311875338
3,023818498;2,105894636;2,916813008;2,6;1,6;2,53925413;1,537593655
3,142755939;2,278287512;2,836305275;2,6;1,8;2,569175594;1,782771231
3,203437755;2,313306098;2,701383015;2,6;2;2,46378165;1,794094449
3,293742181;2,662629643;2,683315574;2,6;2,2;2,525679976;2,179089833
3,460855131;2,830982989;2,629503214;2,6;2,4;2,537194613;2,395035426
3,580608879;2,932408282;2,636419673;2,6;2,6;2,571476671;2,530768047
3,760655732;3,16420266;2,566068208;2,6;2,8;2,543545924;2,790579913
3,936627532;3,262783087;2,526843704;2,6;3;2,55281414;2,959786225
4,099944086;3,517532059;2,516748609;2,6;3,2;2,523037655;3,213013787
4,204140939;3,295265432;6,6562981;2,8;-3,2;2,87443249;-3,027461706
4,172259288;3,200422523;6,501406372;2,8;-3;2,93742486;-2,855562205
3,926451945;2,993594532;6,431665417;2,8;-2,8;2,795353199;-2,778399135
3,744377201;2,798015791;6,182199758;2,8;-2,6;2,771742601;-2,522736449
3,628823206;2,628148945;6,009603419;2,8;-2,4;2,78311567;-2,32719619
3,594125814;2,509745755;5,86927832;2,8;-2,2;2,83682529;-2,162766704
3,504688329;2,307264412;5,688829752;2,8;-2;2,877611099;-1,939722684
3,254763592;2,148649653;5,548979102;2,8;-1,8;2,740114413;-1,799548575
3,322332728;1,972965759;5,368330731;2,8;-1,6;2,895374033;-1,556902538
3,10372533;1,717062944;5,266271771;2,8;-1,4;2,832047206;-1,379782609
2,923916113;1,68198804;5,024277378;2,8;-1,2;2,71289457;-1,180706723
2,88740015;1,567711448;4,848525535;2,8;-1;2,735558327;-0,977055441
2,757231559;1,376584697;4,638274659;2,8;-0,8;2,718536679;-0,666291856
2,850615053;1,348461039;4,493034704;2,8;-0,6;2,7860216;-0,547911121
2,760375256;1,188538587;4,344601496;2,8;-0,4;2,792124557;-0,219737166
2,750862393;1,116164121;4,231303981;2,8;-0,2;2,824992691;-0,105263282
2,788825075;1,140144292;4,086054686;2,8;0;2,830346848;0,032853203
2,709475359;1,095450219;3,856468964;2,8;0,2;2,887245045;0,302828451
2,76082728;1,166756705;3,769403804;2,8;0,4;2,865811538;0,370472961
2,759898031;1,323132157;3,647662051;2,8;0,6;2,790843056;0,577501927
2,873264148;1,455776032;3,452002521;2,8;0,8;2,770778076;0,851176745
2,95762885;1,517138918;3,429391922;2,8;1;2,78777622;0,951278617
2,988041725;1,617764832;3,305169102;2,8;1,2;2,741732746;1,075354677
3,167270083;1,810188144;3,180000011;2,8;1,4;2,730103217;1,322781446
3,151402868;1,929945212;3,072042826;2,8;1,6;2,666467636;1,428825179
3,286490479;2,056393256;2,934769338;2,8;1,8;2,626664465;1,595403701
3,433671724;2,247195923;2,980645341;2,8;2;2,801511836;1,928143983
3,516501874;2,392168296;2,790750507;2,8;2,2;2,69848886;2,089966085
3,61221256;2,59954952;2,842742509;2,8;2,4;2,766091364;2,301947851
3,690609798;2,775831671;2,754429606;2,8;2,6;2,716181786;2,477001795
3,869548436;3,043176427;2,753359655;2,8;2,8;2,732747643;2,754013982
4,018601666;3,179472618;2,720737282;2,8;3;2,731558633;2,931162049
4,265123299;3,326653166;2,706174559;2,8;3,2;2,761399285;3,170647687
4,368675312;3,256473008;6,869664649;3;-3,2;3,050602675;-3,144100867
4,178898673;3,18084325;6,684046309;3;-3;2,91154297;-3,00911727
3,901188517;2,964909905;6,367628225;3;-2,8;2,802428377;-2,716306396
3,997787788;2,69889074;6,396871749;3;-2,6;3,077230894;-2,586634652
3,82288597;2,475007493;6,164840666;3;-2,4;3,05395454;-2,334408937
3,764246926;2,309843115;5,991617276;3;-2,2;3,104556162;-2,126018664
3,528383483;2,210479967;5,815360891;3;-2;2,939457155;-1,993431207
3,464763085;1,996264596;5,557750562;3;-1,8;3,003504142;-1,693475358
3,282639533;1,807471939;5,51451378;3;-1,6;2,932083116;-1,599904261
3,304061352;1,714241696;5,192884759;3;-1,4;2,993567507;-1,292028465
3,243096757;1,50742446;5,238744253;3;-1,2;3,033949499;-1,230584089
3,115118349;1,422368418;4,942709409;3;-1;2,959624399;-0,962701395
3,003265428;1,351493846;4,785399646;3;-0,8;2,900036993;-0,798786649
2,945694921;1,140454444;4,618717727;3;-0,6;2,930227906;-0,50159998
3,03785465;1,076271935;4,509599596;3;-0,4;3,00578865;-0,381836334
2,965966299;0,955588118;4,342730304;3;-0,2;3,011624043;-0,089931126
2,913078936;0,91915352;4,136743491;3;0;3,027428777;0,118950682
2,968314999;1,001590739;4,026796106;3;0,2;3,01223388;0,227858353
2,882136475;1,013381004;3,953312163;3;0,4;3,003887427;0,297265339
2,955204918;1,01174715;3,872897385;3;0,6;3,023669373;0,359017862
3,054851394;1,200107154;3,730618342;3;0,8;2,992549793;0,702796177
3,158948445;1,352736779;3,640022025;3;1;2,982079575;0,899654955
3,186400683;1,52610639;3,408019851;3;1,2;2,889753723;1,105985075
3,280662076;1,639847045;3,410975819;3;1,4;2,971094178;1,297319143
3,406093869;1,795027083;3,282552828;3;1,6;2,963813219;1,514541163
3,383199461;2,081490883;3,187328917;3;1,8;2,919329962;1,757780895
3,654007975;2,145419211;3,135566171;3;2;3,003777081;1,961293598
3,748581726;2,361706549;3,039242031;3;2,2;2,972374771;2,186164919
3,793467651;2,530841455;2,970064065;3;2,4;2,930440922;2,340387222
3,901018746;2,727086255;2,914021263;3;2,6;2,909761802;2,542665186
4,0207119;2,881725826;2,919061125;3;2,8;2,930873608;2,71124971
4,21783284;3,104669379;2,993910602;3;3;3,00196986;2,951193793
4,283343787;3,326586368;2,951693652;3;3,2;2,935829527;3,13481953
4,411837914;3,214113367;6,866599196;3,2;-3,2;3,139640257;-3,104001898
4,334839822;3,006851645;6,838306732;3,2;-3;3,189006528;-3,002792317
4,247799659;2,830076083;6,571539007;3,2;-2,8;3,257071548;-2,714494229
4,094184125;2,595740287;6,41635878;3,2;-2,6;3,248462579;-2,518133701
3,997392775;2,459589311;6,149851325;3,2;-2,4;3,246771246;-2,259258273
3,80112008;2,287503745;6,078086599;3,2;-2,2;3,147005817;-2,175243465
3,755119068;2,007013026;5,856479751;3,2;-2;3,259104012;-1,865657688
3,536709158;1,937257235;5,783003228;3,2;-1,8;3,088725581;-1,828937583
3,521382158;1,708572706;5,537808052;3,2;-1,6;3,185914553;-1,520068303
3,334024618;1,607485927;5,318937512;3,2;-1,4;3,067452148;-1,332788348
3,275104745;1,402479919;5,301685053;3,2;-1,2;3,103247281;-1,218330265
3,330997092;1,218553921;5,149471524;3,2;-1;3,209052147;-0,989117433
3,33315525;1,051747103;4,83239181;3,2;-0,8;3,236724522;-0,641650869
